'number', 'chromosome', 'start', 'stop', 'maker_name', 'DNA_left', 'DNA_intra', 'DNA_right', 'LTR_left', 'LTR_intra', 'LTR_right', 'Unknown_left', 'Unknown_intra', 'Unknown_right', 'LINE_left', 'LINE_intra', 'LINE_right', 'MULE_left', 'MULE_intra', 'MULE_right', 'Gypsy_left', 'Gypsy_intra', 'Gypsy_right', 'Unknown_fam_left', 'Unknown_fam_intra', 'Unknown_fam_right', 'CMC_EnSpm_left', 'CMC_EnSpm_intra', 'CMC_EnSpm_right', 'Copia_left', 'Copia_intra', 'Copia_right', 'None_left', 'None_intra', 'None_right', 'hAT_left', 'hAT_intra', 'hAT_right', 'PIF_Harbinger_left', 'PIF_Harbinger_intra', 'PIF_Harbinger_right', 'prox_left', 'prox_right', 'they_are_inside', 'length'
6583,'Fvb2-2',20736479,20738001,'maker-Fvb2-2-snap-gene-207.57',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1437
6584,'Fvb2-2',20739110,20739530,'maker-Fvb2-2-snap-gene-207.58',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,405
6585,'Fvb2-2',20740288,20742584,'maker-Fvb2-2-augustus-gene-207.44',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1089
6586,'Fvb2-2',20743746,20744119,'maker-Fvb2-2-snap-gene-207.61',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,354
6587,'Fvb2-2',20744834,20745443,'maker-Fvb2-2-snap-gene-207.60',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,558
6588,'Fvb2-2',20746408,20749554,'snap_masked-Fvb2-2-processed-gene-207.32',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2587
6589,'Fvb2-2',20755281,20758184,'maker-Fvb2-2-snap-gene-207.51',0,0,0,1.18,0.1349862258953168,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,0.1349862258953168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,1191
6590,'Fvb2-2',20758626,20759054,'maker-Fvb2-2-snap-gene-207.65',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,270
6591,'Fvb2-2',20760018,20761547,'maker-Fvb2-2-snap-gene-207.63',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1509
6592,'Fvb2-2',20763213,20766344,'maker-Fvb2-2-augustus-gene-207.46',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1838
6593,'Fvb2-2',20767125,20767779,'maker-Fvb2-2-snap-gene-207.53',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,593
6594,'Fvb2-2',20768419,20768777,'maker-Fvb2-2-snap-gene-207.52',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,339
6595,'Fvb2-2',20771512,20772358,'maker-Fvb2-2-augustus-gene-207.47',0,0,0,0.298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,None,0,671
6596,'Fvb2-2',20772876,20779487,'maker-Fvb2-2-augustus-gene-207.48',0,0,0,0,0.0338777979431337,0.378,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338777979431337,0.378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,310,1,2183
6597,'Fvb2-2',20788015,20790841,'maker-Fvb2-2-augustus-gene-208.41',0,0,0,0,0,0.552,0,0,0,0,0,0,0,0,0,0,0,0.082,0,0,0.47000000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,476,0,1400
6598,'Fvb2-2',20801353,20803573,'maker-Fvb2-2-augustus-gene-208.35',0,0.030166591625393965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030166591625393965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,1,1119
6599,'Fvb2-2',20803918,20804899,'snap_masked-Fvb2-2-processed-gene-208.24',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,624
6600,'Fvb2-2',20804921,20805133,'snap_masked-Fvb2-2-processed-gene-208.25',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,213
6601,'Fvb2-2',20806720,20813481,'maker-Fvb2-2-snap-gene-208.55',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2471
6602,'Fvb2-2',20814598,20815278,'augustus_masked-Fvb2-2-processed-gene-208.2',0,0,0,0,0,0,0,0,0,0,0.14390602055800295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14390602055800295,0,0,0,0,0,0,0,None,None,1,681
6603,'Fvb2-2',20819442,20820066,'maker-Fvb2-2-augustus-gene-208.44',0,0,0,0,0,0,0,0,0,0,0,0.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248,0,0,0,0,0,0,None,65,0,505
6604,'Fvb2-2',20824649,20825628,'maker-Fvb2-2-augustus-gene-208.45',0.828,0,0,0,0,0,0,0,0,0,0,0,0.828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,None,0,680
6605,'Fvb2-2',20825994,20829593,'maker-Fvb2-2-snap-gene-208.50',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1485
6606,'Fvb2-2',20834652,20837322,'maker-Fvb2-2-augustus-gene-208.38',0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,279,0,1812
6607,'Fvb2-2',20837955,20839563,'maker-Fvb2-2-snap-gene-208.58',0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,None,0,1218
6608,'Fvb2-2',20851836,20852977,'augustus_masked-Fvb2-2-processed-gene-208.12',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,399
6609,'Fvb2-2',20858037,20858748,'maker-Fvb2-2-snap-gene-208.59',0.32,0,0,0.238,0.03932584269662921,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558,0.03932584269662921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,606
6610,'Fvb2-2',20858757,20859089,'augustus_masked-Fvb2-2-processed-gene-208.13',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,333
6611,'Fvb2-2',20859568,20862260,'maker-Fvb2-2-augustus-gene-208.39',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1827
6612,'Fvb2-2',20863491,20871344,'maker-Fvb2-2-augustus-gene-208.40',0,0,0,0,0,0,0,0.04418130888719124,0,0,0,0,0,0,0,0,0,0,0,0.04418130888719124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,1,2514
6613,'Fvb2-2',20871851,20873287,'maker-Fvb2-2-augustus-gene-208.47',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1014
6614,'Fvb2-2',20879297,20879702,'maker-Fvb2-2-snap-gene-208.60',0.348,0.49014778325123154,0,0.598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.946,0.49014778325123154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,204
6615,'Fvb2-2',20882335,20883574,'maker-Fvb2-2-augustus-gene-208.48',0,0,0,0.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,None,0,810
6616,'Fvb2-2',20885920,20887743,'augustus_masked-Fvb2-2-processed-gene-209.0',0,0,0,0,0,0,0.316,0,0,0,0,0,0,0,0,0,0,0,0.316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,None,0,1824
6617,'Fvb2-2',20887838,20891505,'augustus_masked-Fvb2-2-processed-gene-209.1',0,0,0,0,0.27699018538713194,0.298,0,0.1845692475463468,0,0,0,0,0,0,0,0,0,0,0,0.346782988004362,0.298,0,0,0,0,0.11477644492911669,0,0,0,0,0,0,0,0,0,0,None,306,3,1788
6618,'Fvb2-2',20892001,20897215,'maker-Fvb2-2-snap-gene-209.37',0,0,0,0.298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,None,0,1529
6619,'Fvb2-2',20898401,20902327,'maker-Fvb2-2-augustus-gene-209.23',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1678
6620,'Fvb2-2',20904176,20907231,'maker-Fvb2-2-augustus-gene-209.29',0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,189,0,1884
6621,'Fvb2-2',20912132,20913787,'augustus_masked-Fvb2-2-processed-gene-209.4',0,0,0.396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396,0,0,0,None,163,0,1656
6622,'Fvb2-2',20926748,20927278,'maker-Fvb2-2-snap-gene-209.39',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,432
6623,'Fvb2-2',20927321,20928034,'augustus_masked-Fvb2-2-processed-gene-209.5',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,714
6624,'Fvb2-2',20944112,20950089,'maker-Fvb2-2-augustus-gene-209.24',0,0,0,0,0,0,0,0.02843760455001673,0,0,0,0,0,0,0,0,0,0,0,0.02843760455001673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,1,3663
6625,'Fvb2-2',20951967,20957913,'maker-Fvb2-2-snap-gene-209.40',0,0.1757188498402556,0.134,0,0.02051454514881453,0,0,0.05380864301328401,0,0,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,88,8,1868
6626,'Fvb2-2',20960848,20961946,'maker-Fvb2-2-augustus-gene-209.25',0,0,0,0.314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,None,0,717
6627,'Fvb2-2',20971465,20979162,'maker-Fvb2-2-augustus-gene-209.26',0,0,0,0,0.0022083658093011173,0.608,0,0,0.472,0,0,0,0,0,0,0,0,0,0,0.0022083658093011173,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,374,0,2894
6628,'Fvb2-2',20981123,20981811,'maker-Fvb2-2-augustus-gene-209.32',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,591
6629,'Fvb2-2',20992562,21010984,'maker-Fvb2-2-snap-gene-210.45',0.152,0.026217228464419474,0,0.978,0.4252836128752104,1.6960000000000002,0,0.02019215111545351,0,0,0,0,0,0,0,0,0,0,0.936,0.11653910872279216,1.6440000000000001,0,0,0,0.194,0.35515388373229123,0.052,0,0,0,0,0,0,0,0,0,0,481,17,3780
6630,'Fvb2-2',21012335,21016174,'maker-Fvb2-2-snap-gene-210.56',0.038,0.10364583333333334,0,1.156,0,0.29,0,0,0,0,0,0.134,0,0,0,0,0,0,1.194,0.10364583333333334,0,0,0,0,0,0,0.29,0,0,0.134,0,0,0,0,0,0,0,432,0,1960
6631,'Fvb2-2',21016484,21016768,'snap_masked-Fvb2-2-processed-gene-210.20',0,0,0.146,0.29,0,0,0,0,0,0,0.5649122807017544,0.09,0,0,0,0,0,0,0,0,0.146,0,0,0,0.29,0,0,0,0.5649122807017544,0.09,0,0,0,0,0,0,151,346,0,285
6632,'Fvb2-2',21021686,21022438,'maker-Fvb2-2-augustus-gene-210.35',0,0,0,0.818,0,0,0,0.7091633466135459,0.07,0.168,0.2456839309428951,0,0,0,0,0,0,0,0.818,0.7091633466135459,0.07,0,0,0,0,0,0,0.168,0.2456839309428951,0,0,0,0,0,0,0,0,0,0,315
6633,'Fvb2-2',21023655,21024302,'augustus_masked-Fvb2-2-processed-gene-210.4',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,648
6634,'Fvb2-2',21024261,21026730,'maker-Fvb2-2-augustus-gene-210.41',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1066
6635,'Fvb2-2',21026963,21030099,'maker-Fvb2-2-snap-gene-210.48',0,0,0,0,0.0057379662097545425,0.802,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057379662097545425,0.802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,967
6636,'Fvb2-2',21031864,21036985,'maker-Fvb2-2-augustus-gene-210.36',0.736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,None,0,4603
6637,'Fvb2-2',21048660,21049697,'augustus_masked-Fvb2-2-processed-gene-210.7',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1038
6638,'Fvb2-2',21052404,21054722,'maker-Fvb2-2-augustus-gene-210.42',0.278,0,0,0,0,0,0,0,0,0,0,0,0.278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,None,0,1313
6639,'Fvb2-2',21061154,21063824,'maker-Fvb2-2-augustus-gene-210.43',0.016,0,0,0.45399999999999996,0,0,0,0,0,0,0,0,0.016,0,0,0,0,0,0.45399999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,None,0,1123
6640,'Fvb2-2',21067285,21068294,'maker-Fvb2-2-augustus-gene-210.37',0,0,0.584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,349,0,840
6641,'Fvb2-2',21069790,21073942,'maker-Fvb2-2-augustus-gene-210.44',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1390
6642,'Fvb2-2',21083070,21083647,'maker-Fvb2-2-snap-gene-210.51',0.234,0,0,0.482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,None,0,504
6643,'Fvb2-2',21084986,21087794,'maker-Fvb2-2-augustus-gene-210.38',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1848
6644,'Fvb2-2',21100205,21102386,'augustus_masked-Fvb2-2-processed-gene-211.0',0,0,0,0,0,0,0,0,0,0,0,0.252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252,0,0,0,0,0,0,None,373,0,2182
6645,'Fvb2-2',21106101,21117124,'maker-Fvb2-2-snap-gene-211.39',0,0,0,0,0.022224238026124818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022224238026124818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,2,4838
6646,'Fvb2-2',21115828,21117782,'maker-Fvb2-2-snap-gene-211.46',0,0,0,0,0,0.416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,291,0,1599
6647,'Fvb2-2',21121870,21122476,'maker-Fvb2-2-augustus-gene-211.31',0.99,0.9967051070840198,0.998,0,0,0,0,0,0,0,0,0,0.458,0.42668863261943984,0.456,0,0,0,0,0.5700164744645799,0.454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,0,390
6648,'Fvb2-2',21124626,21125259,'maker-Fvb2-2-snap-gene-211.40',0.204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,None,0,444
6649,'Fvb2-2',21128241,21131384,'maker-Fvb2-2-snap-gene-211.41',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1508
6650,'Fvb2-2',21132324,21139324,'augustus_masked-Fvb2-2-processed-gene-211.5',0,0,0,0,0.2523925153549493,0,0,0,0,0,0,0,0,0,0,0,0.2523925153549493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,3,1317
6651,'Fvb2-2',21138711,21149515,'augustus_masked-Fvb2-2-processed-gene-211.9',0,0,0,0,0,0.156,0,0,0,0,0,0,0,0,0,0,0,0.156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,421,0,3465
6652,'Fvb2-2',21163192,21167077,'maker-Fvb2-2-snap-gene-211.43',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2035
6653,'Fvb2-2',21172595,21177051,'maker-Fvb2-2-augustus-gene-211.36',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1361
6654,'Fvb2-2',21178453,21179855,'maker-Fvb2-2-augustus-gene-211.37',0,0,0.698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.698,0,0,0,None,30,0,842
6655,'Fvb2-2',21182357,21183133,'augustus_masked-Fvb2-2-processed-gene-211.11',0.648,0.5714285714285714,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,777
6656,'Fvb2-2',21185606,21185857,'snap_masked-Fvb2-2-processed-gene-211.27',0,0,0,0,0,0.226,0,0,0,0,0,0,0,0,0,0,0,0.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,386,0,252
6657,'Fvb2-2',21187181,21188545,'augustus_masked-Fvb2-2-processed-gene-211.13',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1091
6658,'Fvb2-2',21190265,21193777,'maker-Fvb2-2-snap-gene-212.32',0,0.29091944207230286,0,0,0.18047253060062624,1.008,0,0.20836891545687447,0,0,0,0,0,0.22829490463990892,0,0,0.04611443210930828,0,0,0.3427270139481924,1.008,0,0,0,0,0,0,0,0,0,0,0.06262453743239396,0,0,0,0,None,244,7,831
6659,'Fvb2-2',21196668,21197796,'maker-Fvb2-2-snap-gene-212.40',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,300
6660,'Fvb2-2',21197985,21203129,'maker-Fvb2-2-augustus-gene-212.23',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1792
6661,'Fvb2-2',21206243,21207703,'augustus_masked-Fvb2-2-processed-gene-212.2',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1178
6662,'Fvb2-2',21209916,21213497,'maker-Fvb2-2-snap-gene-212.37',0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,201,0,1521
6663,'Fvb2-2',21213982,21222468,'snap_masked-Fvb2-2-processed-gene-212.14',0,0.1188877106162366,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,None,1,3278
6664,'Fvb2-2',21224485,21225726,'augustus_masked-Fvb2-2-processed-gene-212.7',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1113
6665,'Fvb2-2',21225334,21225610,'maker-Fvb2-2-snap-gene-212.38',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,237
6666,'Fvb2-2',21249802,21251618,'maker-Fvb2-2-snap-gene-212.39',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1501
6667,'Fvb2-2',21254263,21258266,'maker-Fvb2-2-snap-gene-212.41',0,0,0,0.15,0.4512987012987013,0.462,0,0,0,0,0,0,0,0,0,0.15,0.17557442557442557,0,0,0.21478521478521478,0.462,0,0,0,0,0.06093906093906094,0,0,0,0,0,0,0,0,0,0,406,268,5,318
6668,'Fvb2-2',21263628,21271262,'maker-Fvb2-2-augustus-gene-212.29',0,0.05160445317616241,0,0,0.4248853962017027,0.994,0,0,0,0,0,0,0,0.05160445317616241,0,0,0.40419122462344464,0.994,0,0.020694171578258022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,6,6850
6669,'Fvb2-2',21272224,21276202,'maker-Fvb2-2-augustus-gene-212.31',0.688,0,0,0.072,0,0,0,0,0,0,0,0,0,0,0,0.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,None,0,2301
6670,'Fvb2-2',21278204,21279386,'maker-Fvb2-2-snap-gene-212.45',0,0,0,0.46399999999999997,1.040574809805579,0.996,0.482,0,0,0,0,0,0,0,0,0,0,0.46799999999999997,0.946,1.040574809805579,0.528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,2,794
6671,'Fvb2-2',21296953,21299210,'maker-Fvb2-2-snap-gene-213.35',0,0,0,0.132,1.04251550044287,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.132,1.04251550044287,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,4,1416
6672,'Fvb2-2',21300441,21305910,'maker-Fvb2-2-augustus-gene-213.27',0,0,0,0,0,0,0,0,0,0,0.16252285191956126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16252285191956126,0,0,0,0,0,0,0,None,None,1,1915
6673,'Fvb2-2',21303312,21303862,'augustus_masked-Fvb2-2-processed-gene-213.0',0,0,0,0,0,0,0,0,0,0,0.7822141560798548,0.916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7822141560798548,0.916,0,0,0,0,0,0,None,0,0,471
6674,'Fvb2-2',21311314,21319902,'maker-Fvb2-2-augustus-gene-213.28',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2964
6675,'Fvb2-2',21320157,21327000,'maker-Fvb2-2-augustus-gene-213.29',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,3116
6676,'Fvb2-2',21345050,21351164,'maker-Fvb2-2-snap-gene-213.46',0,0,0,0.614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,None,0,3460
6677,'Fvb2-2',21352286,21352813,'augustus_masked-Fvb2-2-processed-gene-213.1',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,528
6678,'Fvb2-2',21353142,21359517,'maker-Fvb2-2-snap-gene-213.36',0,0.20138017565872018,0,0,0.23447302383939775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3707653701380176,0,0,0,0,0,0.06508782936010038,0,0,0,0,0,0,0,0,0,0,None,None,7,498
6679,'Fvb2-2',21359714,21361624,'maker-Fvb2-2-snap-gene-213.37',0,0,0,0,0,0.836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,81,0,1044
6680,'Fvb2-2',21368607,21368804,'snap_masked-Fvb2-2-processed-gene-213.23',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,198
6681,'Fvb2-2',21372972,21375840,'maker-Fvb2-2-augustus-gene-213.31',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,802
6682,'Fvb2-2',21375961,21376948,'maker-Fvb2-2-augustus-gene-213.32',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,660
6683,'Fvb2-2',21377831,21379949,'maker-Fvb2-2-snap-gene-213.48',0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,194,0,1241
6684,'Fvb2-2',21382090,21387644,'maker-Fvb2-2-augustus-gene-213.26',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,3072
